NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.90000004,1339524,15947,27617,26464.778083384037,34829
2,1000,0.90000004,1412443,15947,27617,26457.600562632084,27233
2,1000,0.90000004,1593457,15947,27617,26458.86740833521,27233
2,1000,0.90000004,1494808,15947,27617,26458.02252918482,34863
2,1000,0.90000004,1496126,15947,27617,26463.93381458521,29175
2,1000,0.90000004,1786004,15947,27617,26466.46735340357,27233
2,1000,0.90000004,1909594,15947,27617,26463.93415027857,27233
2,1000,0.90000004,1940376,15947,27617,26474.278372347355,27313
2,1000,0.90000004,2162421,15947,27617,26532.756095468998,27233
2,1000,0.90000004,1981204,15947,27617,26457.177985727787,20937
